Hash,LongName,Parent,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,HCPL,HDIF,HEFF,HNDB,HPL,HPV,HTRP,HVOL,MI,MIMS,MISEI,MISM,McCC,NL,NLE,NII,NOI,CD,CLOC,DLOC,TCD,TCLOC,LLOC,LOC,NOS,NUMPAR,TLLOC,TLOC,TNOS,WarningCritical,WarningMajor,WarningMinor,Basic Rules,Brace Rules,Controversial Rules,Design Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Number of Bugs
bc1379d19dcf59626ef8d5b431830a189957e3bd,io.netty.handler.traffic.AbstractTrafficShapingHandler.getReadLimit()J,io.netty.handler.traffic.AbstractTrafficShapingHandler,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,168.984,98.8209,1,0,0,0,0,0.5,3,3,0.5,3,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed357181c01716181b1825901f9fe8b9d95d72f4,io.netty.handler.ssl.SslHandler.isIssueHandshake()Z,io.netty.handler.ssl.SslHandler,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,168.984,98.8209,1,0,0,0,0,0.5,3,3,0.5,3,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ef384a7b2181a79fcc1e44401aab55f13cd69099,io.netty.handler.ssl.SslHandler.isIssueHandshake()Z,io.netty.handler.ssl.SslHandler,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,168.984,98.8209,1,0,0,0,0,0.5,3,3,0.5,3,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fdfe3149ba3f68678fa7f73c574c7c61aa33fa2f,io.netty.resolver.dns.DnsNameResolverException.question()Lio/netty/handler/codec/dns/DnsQuestion;,io.netty.resolver.dns.DnsNameResolverException,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,168.984,98.8209,1,0,0,0,0,0.5,3,3,0.5,3,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7e615387905fab9a3350b91a4cb4e8adf8e6d656,io.netty.channel.nio.AbstractNioMessageChannel.continueOnWriteError()Z,io.netty.channel.nio.AbstractNioMessageChannel,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,168.984,98.8209,1,0,0,1,0,0.5,3,3,0.5,3,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b39380ad83cda7ebe79d692216e204b8b6b67568,io.netty.handler.codec.http2.AbstractInboundHttp2ToHttpAdapterBuilder.connection()Lio/netty/handler/codec/http2/Http2Connection;,io.netty.handler.codec.http2.AbstractInboundHttp2ToHttpAdapterBuilder,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,168.984,98.8209,1,0,0,1,0,0.5,3,3,0.5,3,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b39380ad83cda7ebe79d692216e204b8b6b67568,io.netty.handler.codec.http2.AbstractInboundHttp2ToHttpAdapterBuilder.isValidateHttpHeaders()Z,io.netty.handler.codec.http2.AbstractInboundHttp2ToHttpAdapterBuilder,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,168.984,98.8209,1,0,0,1,0,0.5,3,3,0.5,3,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b39380ad83cda7ebe79d692216e204b8b6b67568,io.netty.handler.codec.http2.AbstractInboundHttp2ToHttpAdapterBuilder.maxContentLength()I,io.netty.handler.codec.http2.AbstractInboundHttp2ToHttpAdapterBuilder,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,168.984,98.8209,1,0,0,1,0,0.5,3,3,0.5,3,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b39380ad83cda7ebe79d692216e204b8b6b67568,io.netty.handler.codec.http2.AbstractInboundHttp2ToHttpAdapterBuilder.isPropagateSettings()Z,io.netty.handler.codec.http2.AbstractInboundHttp2ToHttpAdapterBuilder,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,168.984,98.8209,1,0,0,1,0,0.5,3,3,0.5,3,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d2389a9339b72e12bdab20f11f745df01b190e8a,io.netty.handler.codec.http2.internal.hpack.DynamicTable.capacity()J,io.netty.handler.codec.http2.internal.hpack.DynamicTable,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,168.984,98.8209,1,0,0,1,0,0.5,3,3,0.5,3,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d2389a9339b72e12bdab20f11f745df01b190e8a,io.netty.handler.codec.http2.internal.hpack.Encoder.getMaxHeaderTableSize()J,io.netty.handler.codec.http2.internal.hpack.Encoder,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,168.984,98.8209,1,0,0,1,0,0.5,3,3,0.5,3,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d2389a9339b72e12bdab20f11f745df01b190e8a,io.netty.handler.codec.http2.internal.hpack.DynamicTable.size()J,io.netty.handler.codec.http2.internal.hpack.DynamicTable,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,168.984,98.8209,1,0,0,1,0,0.5,3,3,0.5,3,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e5dcb5f3efbb26d5e6cf4cd229b03c285d62462,io.netty.channel.WriteBufferWaterMark.high()I,io.netty.channel.WriteBufferWaterMark,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,168.984,98.8209,1,0,0,2,0,0.5,3,3,0.5,3,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e5dcb5f3efbb26d5e6cf4cd229b03c285d62462,io.netty.channel.WriteBufferWaterMark.low()I,io.netty.channel.WriteBufferWaterMark,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,168.984,98.8209,1,0,0,2,0,0.5,3,3,0.5,3,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63a02fc04e6ce45aee38b0437ae0279880e5fe40,io.netty.handler.codec.dns.DnsResponseCode.intValue()I,io.netty.handler.codec.dns.DnsResponseCode,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,168.984,98.8209,1,0,0,4,0,0.5,3,3,0.5,3,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869687bd711e1358367203526128d9a2ad90663a,io.netty.channel.ChannelOutboundBuffer.size()I,io.netty.channel.ChannelOutboundBuffer,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,168.984,98.8209,1,0,0,4,0,0.5,3,3,0.5,3,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9125060752f5124949e55a6868647c75f88cdb01,io.netty.handler.ssl.util.SelfSignedCertificate.certificate()Ljava/io/File;,io.netty.handler.ssl.util.SelfSignedCertificate,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,168.984,98.8209,1,0,0,4,0,0.5,3,3,0.5,3,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9125060752f5124949e55a6868647c75f88cdb01,io.netty.handler.ssl.util.SelfSignedCertificate.privateKey()Ljava/io/File;,io.netty.handler.ssl.util.SelfSignedCertificate,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,168.984,98.8209,1,0,0,4,0,0.5,3,3,0.5,3,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d6016b7be8ca012b2da5ebf8c08946de7da7bf75,io.netty.channel.unix.FileDescriptor.intValue()I,io.netty.channel.unix.FileDescriptor,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,168.984,98.8209,1,0,0,72,0,0.5,3,3,0.5,3,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91db4b71b2247ed99ef2dba8f914618564b13313,io.netty.channel.unix.FileDescriptor.intValue()I,io.netty.channel.unix.FileDescriptor,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,168.984,98.8209,1,0,0,73,0,0.5,3,3,0.5,3,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58c14418a093c60cbe37533538f5079687d77267,io.netty.handler.traffic.TrafficCounter.lastReadBytes()J,io.netty.handler.traffic.TrafficCounter,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,170.586,99.7577,1,0,0,0,0,0.571429,4,4,0.571429,4,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
58c14418a093c60cbe37533538f5079687d77267,io.netty.handler.traffic.TrafficCounter.lastWrittenBytes()J,io.netty.handler.traffic.TrafficCounter,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,170.586,99.7577,1,0,0,0,0,0.571429,4,4,0.571429,4,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
58c14418a093c60cbe37533538f5079687d77267,io.netty.handler.traffic.TrafficCounter.lastWriteThroughput()J,io.netty.handler.traffic.TrafficCounter,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,170.586,99.7577,1,0,0,0,0,0.571429,4,4,0.571429,4,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
58c14418a093c60cbe37533538f5079687d77267,io.netty.handler.traffic.TrafficCounter.lastReadThroughput()J,io.netty.handler.traffic.TrafficCounter,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,170.586,99.7577,1,0,0,0,0,0.571429,4,4,0.571429,4,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
c24eafed480a78ccbf65ad3751529cfd7f89bd45,io.netty.handler.execution.MemoryAwareThreadPoolExecutor.getNotifyChannelFuturesOnShutdown()Z,io.netty.handler.execution.MemoryAwareThreadPoolExecutor,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,170.586,99.7577,1,0,0,0,0,0.571429,4,4,0.571429,4,3,3,1,0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
b39380ad83cda7ebe79d692216e204b8b6b67568,io.netty.handler.codec.http2.AbstractHttp2ConnectionHandlerBuilder.isValidateHeaders()Z,io.netty.handler.codec.http2.AbstractHttp2ConnectionHandlerBuilder,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,170.586,99.7577,1,0,0,1,0,0.571429,4,4,0.571429,4,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fdfe3149ba3f68678fa7f73c574c7c61aa33fa2f,io.netty.resolver.dns.DnsNameResolver.isTraceEnabled()Z,io.netty.resolver.dns.DnsNameResolver,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,170.586,99.7577,1,0,0,1,0,0.571429,4,4,0.571429,4,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b39380ad83cda7ebe79d692216e204b8b6b67568,io.netty.handler.codec.http2.AbstractHttp2ConnectionHandlerBuilder.frameLogger()Lio/netty/handler/codec/http2/Http2FrameLogger;,io.netty.handler.codec.http2.AbstractHttp2ConnectionHandlerBuilder,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,171.563,100.329,1,0,0,0,0,0.625,5,5,0.625,5,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b39380ad83cda7ebe79d692216e204b8b6b67568,io.netty.handler.codec.http2.AbstractHttp2ConnectionHandlerBuilder.decoder()Lio/netty/handler/codec/http2/Http2ConnectionDecoder;,io.netty.handler.codec.http2.AbstractHttp2ConnectionHandlerBuilder,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,171.563,100.329,1,0,0,0,0,0.625,5,5,0.625,5,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b39380ad83cda7ebe79d692216e204b8b6b67568,io.netty.handler.codec.http2.AbstractHttp2ConnectionHandlerBuilder.connection()Lio/netty/handler/codec/http2/Http2Connection;,io.netty.handler.codec.http2.AbstractHttp2ConnectionHandlerBuilder,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,171.563,100.329,1,0,0,0,0,0.625,5,5,0.625,5,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b39380ad83cda7ebe79d692216e204b8b6b67568,io.netty.handler.codec.http2.AbstractHttp2ConnectionHandlerBuilder.frameListener()Lio/netty/handler/codec/http2/Http2FrameListener;,io.netty.handler.codec.http2.AbstractHttp2ConnectionHandlerBuilder,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,171.563,100.329,1,0,0,0,0,0.625,5,5,0.625,5,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b39380ad83cda7ebe79d692216e204b8b6b67568,io.netty.handler.codec.http2.AbstractHttp2ConnectionHandlerBuilder.encoder()Lio/netty/handler/codec/http2/Http2ConnectionEncoder;,io.netty.handler.codec.http2.AbstractHttp2ConnectionHandlerBuilder,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,171.563,100.329,1,0,0,0,0,0.625,5,5,0.625,5,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869687bd711e1358367203526128d9a2ad90663a,io.netty.channel.ChannelOutboundBuffer.nioBufferSize()J,io.netty.channel.ChannelOutboundBuffer,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,171.563,100.329,1,0,0,2,0,0.625,5,5,0.625,5,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869687bd711e1358367203526128d9a2ad90663a,io.netty.channel.ChannelOutboundBuffer.nioBufferCount()I,io.netty.channel.ChannelOutboundBuffer,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,171.563,100.329,1,0,0,6,0,0.625,5,5,0.625,5,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89ff831a670d4303881db17a91a9c54e9f41987e,io.netty.channel.AbstractChannel$AbstractUnsafe.prepareToClose()Ljava/util/concurrent/Executor;,io.netty.channel.AbstractChannel$AbstractUnsafe,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,172.206,100.705,1,0,0,1,0,0.666667,6,6,0.666667,6,3,3,1,0,3,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d1e63281021033714e742ba0bbce3d563ee1264c,io.netty.handler.ssl.SslHandler.getSSLEngineInboundCloseFuture()Lio/netty/channel/ChannelFuture;,io.netty.handler.ssl.SslHandler,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,138.717,81.121,172.977,101.156,1,0,0,0,0,0.727273,8,8,0.727273,8,3,3,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9125060752f5124949e55a6868647c75f88cdb01,io.netty.handler.ssl.util.ThreadLocalInsecureRandom.setSeed(J)V,io.netty.handler.ssl.util.ThreadLocalInsecureRandom,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,145.285,84.9622,134.003,78.3646,1,0,0,0,0,0.0,0,0,0.0,0,2,2,0,1,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39250873ae7c3d8c1017db11b1f715838f2688f3,io.netty.channel.AbstractChannel.isCompatible(Lio/netty/channel/EventLoop;)Z,io.netty.channel.AbstractChannel,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,156.514,91.5289,150.203,87.8383,1,0,0,1,0,0.0,0,0,0.0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ac430f16fec1d3b0d0e433b953c0197d70dff10,io.netty.handler.codec.http2.DefaultHttp2RemoteFlowControllerTest.newDistributor(Lio/netty/handler/codec/http2/Http2Connection;)Lio/netty/handler/codec/http2/StreamByteDistributor;,io.netty.handler.codec.http2.DefaultHttp2RemoteFlowControllerTest,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,156.514,91.5289,150.203,87.8383,1,0,0,1,0,0.0,0,0,0.0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e59ac8e79b14aaf5ac9899234d0aa8b82a4e00ce,io.netty.channel.AbstractChannel.isCompatible(Lio/netty/channel/EventLoop;)Z,io.netty.channel.AbstractChannel,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,156.514,91.5289,150.203,87.8383,1,0,0,1,0,0.0,0,0,0.0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f31be51774f49091020a007b0537fa30a99bad0c,io.netty.handler.codec.http.websocketx.WebSocketClientHandshakerTest.newHandshaker(Ljava/net/URI;)Lio/netty/handler/codec/http/websocketx/WebSocketClientHandshaker;,io.netty.handler.codec.http.websocketx.WebSocketClientHandshakerTest,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,156.514,91.5289,150.203,87.8383,1,0,0,1,0,0.0,0,0,0.0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e6ca9882a107c34cf6358c8d7a68561025f06016,io.netty.handler.codec.http.HttpHeaders.contains(Ljava/lang/String;)Z,io.netty.handler.codec.http.HttpHeaders,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,156.514,91.5289,198.896,116.314,1,0,0,2,0,0.75,3,3,0.75,3,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
e6ca9882a107c34cf6358c8d7a68561025f06016,io.netty.handler.codec.http.HttpHeaders.remove(Ljava/lang/String;)Lio/netty/handler/codec/http/HttpHeaders;,io.netty.handler.codec.http.HttpHeaders,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,156.514,91.5289,198.896,116.314,1,0,0,5,0,0.75,3,3,0.75,3,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9125060752f5124949e55a6868647c75f88cdb01,io.netty.handler.ssl.SslContext.newEngine(Lio/netty/buffer/ByteBufAllocator;)Ljavax/net/ssl/SSLEngine;,io.netty.handler.ssl.SslContext,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,156.514,91.5289,199.592,116.72,1,0,0,4,0,0.833333,5,5,0.833333,5,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ffb495746e55c440273ec7cc4741ab28e1f9017,io.netty.handler.codec.http.websocketx.WebSocketClientHandshaker.handshake(Lio/netty/channel/Channel;)Lio/netty/channel/ChannelFuture;,io.netty.handler.codec.http.websocketx.WebSocketClientHandshaker,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,31.0195,9.87242,6,6,1.72331,15.5098,156.514,91.5289,199.738,116.806,1,0,0,1,0,0.857143,6,6,0.857143,6,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba6ce5449ee852b782dde9a11933f6a09b123e22,io.netty.handler.codec.http.HttpHeaders.get(Ljava/lang/String;)Ljava/lang/String;,io.netty.handler.codec.http.HttpHeaders,0.0,0,0,0,0.0,0.0,0,0,10.0,2.0,36.1895,10.9409,7,6,2.01053,18.0947,144.484,84.4934,180.526,105.571,1,0,0,21,0,0.666667,4,4,0.666667,4,2,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5526153459104bff2812c952a947576114419dd8,io.netty.channel.PartialFlushException.<init>(Ljava/lang/Throwable;)V,io.netty.channel.PartialFlushException,0.0,0,0,0,0.0,0.0,0,0,10.0,3.0,54.2842,14.3367,7,6,3.01579,18.0947,137.915,80.6522,123.371,72.1466,1,0,0,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d49d02ffe490f956126db37a1abf6f82858aeff5,com.sun.nio.sctp.SctpServerChannel.<init>(Ljava/nio/channels/spi/SelectorProvider;)V,com.sun.nio.sctp.SctpServerChannel,0.0,0,0,0,0.0,0.0,0,0,10.0,3.0,54.2842,14.3367,7,6,3.01579,18.0947,137.915,80.6522,123.371,72.1466,1,0,0,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67da6e4bf945f771607454dff40334990396ce7b,io.netty.buffer.UnpooledByteBufAllocator.<init>(Z)V,io.netty.buffer.UnpooledByteBufAllocator,0.0,0,0,0,0.0,0.0,0,0,10.0,3.0,54.2842,14.3367,7,6,3.01579,18.0947,137.915,80.6522,123.371,72.1466,1,0,0,0,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81e2db10faaf0389f4e1af8c7132210946203157,io.netty.buffer.UnpooledByteBufAllocator.<init>(Z)V,io.netty.buffer.UnpooledByteBufAllocator,0.0,0,0,0,0.0,0.0,0,0,10.0,3.0,54.2842,14.3367,7,6,3.01579,18.0947,137.915,80.6522,123.371,72.1466,1,0,0,0,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246b65c6b6b978ad858a5ee31a7ca0e328668578,io.netty.bootstrap.AbstractBootstrap$PendingRegistrationPromise.<init>(Lio/netty/channel/Channel;)V,io.netty.bootstrap.AbstractBootstrap$PendingRegistrationPromise,0.0,0,0,0,0.0,0.0,0,0,10.0,3.0,54.2842,14.3367,7,6,3.01579,18.0947,137.915,80.6522,123.371,72.1466,1,0,0,1,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7547a448e00e4766108baa7ee21886647dee5b52,io.netty.channel.embedded.EmbeddedChannel$EmbeddedChannelPipeline.<init>(Lio/netty/channel/embedded/EmbeddedChannel;)V,io.netty.channel.embedded.EmbeddedChannel$EmbeddedChannelPipeline,0.0,0,0,0,0.0,0.0,0,0,10.0,3.0,54.2842,14.3367,7,6,3.01579,18.0947,137.915,80.6522,123.371,72.1466,1,0,0,1,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8dbf5d02e53a72c42467b8dc0a5e1482d5f49af4,io.netty.channel.unix.Socket.<init>(I)V,io.netty.channel.unix.Socket,0.0,0,0,0,0.0,0.0,0,0,10.0,3.0,54.2842,14.3367,7,6,3.01579,18.0947,137.915,80.6522,123.371,72.1466,1,0,0,13,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f979c17b67aaf2d7b1184edd60b5bffe8093d9cd,io.netty.buffer.PooledByteBuf.<init>(I)V,io.netty.buffer.PooledByteBuf,0.0,0,0,0,0.0,0.0,0,0,10.0,3.0,54.2842,14.3367,7,6,3.01579,18.0947,137.915,80.6522,123.371,72.1466,1,0,0,3,1,0.0,0,0,0.0,0,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63a02fc04e6ce45aee38b0437ae0279880e5fe40,io.netty.handler.codec.dns.DefaultDnsQuery.<init>(I)V,io.netty.handler.codec.dns.DefaultDnsQuery,0.0,0,0,0,0.0,0.0,0,0,10.0,3.0,54.2842,14.3367,7,6,3.01579,18.0947,137.915,80.6522,170.407,99.653,1,0,0,0,1,0.625,5,5,0.625,5,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
